0.949852531,b'x\x9a\xfejB\x81,@',b'\x7fN\xda\x15\x7f\xa3\x1c@',b'\xbbb\x9c\x83Q\n\xe5\xbf',1
3.477925432,b'\x9a\x982\x07t\x9c%@',b'2o\xfeR\xfd\x7f\x11@',b'\xd5n\x06\xd6Gk\x93\xbf',1
3.566028545,b'\xd9\x02\n"\xb9\xb2%@',b'\x85\x00]\x99\x9b\x94\x11@',b'\x91M\x01vh\x0f\x9a\xbf',1
3.654615528,b'*S\xfb\x80\x13\xbc%@',b' tw\x8c\xc5\xb4\x11@',b'\x15\x87\xe5\x03\xc3>\xa0\xbf',1
3.69970162,b'\x98\x07\xf7\x81\xc9\xce.@',b'\x90\xf54X\xcb}\xea?',b'\xc1\xb5\x9b\xc5b\x03\xee?',2
3.835142843,b'\xc9\xa6x\x96 \xa1%@',b'\xd2\xe8\xf7]\xf3\x9f\x11@',b'\rx\x8b\xd2\xe0\x8f\x95\xbf',1
4.146816381,b'5\x11\xf6v`\xfe.@',b'\xa8\x009\x85;\xa9\xe9?',b'\x9e=\xaf\xb85s\xee?',2
4.418311126,b'\xc5\r\xe6\x97\xd6\xba.@',b'\x08\xf6\x07\x1e\x95\x8b\xe9?',b'\x19\x87\xf1D\n\xe3\xed?',2
4.508175293,b'\x15\xf1z\xec=\xcf$@',b'\xafX\xf4A\x8b!\x12@',b'\x06\x85 \xf8}f\x97?',2
4.77489394,b'\xe9\x88yP)\xb8.@',b'@\xfc\xd5<\x04P\xea?',b'\x1dEh/N\xcf\xed?',2
4.864173143,b'\x04!\x1e\x12\xda\xe3.@',b' \xa7TqR\xbc\xe9?',b'\xbb\xac\x8c\\_0\xee?',2
4.955213735,b'<\xb2^!\x0b\xec.@',b'h\x10\xe1\xf7\xb7]\xe9?',b'\xfck\x1dk/L\xee?',2
5.134783068,b'\xd0Z\x7f&\xe8\xdb.@',b'\x80Y\xa7\x9cI\x8f\xe9?',b'\xe5\xa2z/h"\xee?',2
5.315908513,b'@\x02\xc7}\x88\xdb.@',b'\xb0\xb8!Zj,\xea?',b'\xdc#\xc1\xec\xe8&\xee?',2
5.497862733,b'r\xd3v%e\xa2.@',b'\xa0>^\xe1\xa9\xe4\xe9?',b'.\xa9\x1b\xa3\xaf\xa1\xed?',2
5.678518735,b'\xc9\xbb\xe9b>\xa0.@',b'\x88\xf5\xed\xf5\xadM\xe8?',b'q\xcc\xedC\x8e\xb3\xed?',2
5.857439825,b'\xe2\xbf\x17\xc0%\xda.@',b'8\xcf\x92?i\x8b\xea?',b'\xf2"\xb9\x1a#\r\xee?',2
6.208333731,b'\x1a\xdd\xe2\xa1\t\xe4$@',b'\xde\x8b\xbe{9\x10\x13@',b'\x11\x81e.\x11\x8er\xbf',2
6.295045009,b'\xecL\xabSR\xaa.@',b'\xb0t\xa5I_b\xea?',b'\xad\xce\x0e#\x85\xa1\xed?',2
6.719471522,b'\x11)T>0\x9c.@',b'8_z_\xbe{\xe8?',b'\xf7\xf0\x16Rp\xac\xed?',2
6.891745261,b'\xd8!\x00\x9a f.@',b'\xa8L9\x17\xb5\xeb\xe8?',b'\x80\xa4@\x08\xf6#\xed?',2
7.73831609,b'\xb2i\x86\xa4\xb8s.@',b'0\xfb\xdc\x970\x92\xe8?',b'\xf0y\xb7/JJ\xed?',2
7.823604554,b'b\xb1\x0e#\xb6\x92.@',b'\xd8yu\x94\xdd\x0c\xe9?',b'<\xd0\xd0N\x82\x89\xed?',2
7.908732072,b'\\\x8f\r\xf6\x15\xa7.@',b'\xc0W4\xe6N\xb6\xe9?',b'/\xf3\x18\xcd\xee\xa7\xed?',2
8.413739757,b'\xf5\xb9\xa96\x83\xc5.@',b'\xf8\xda\xf5Q\xdd;\xe9?',b'.\x1c\xbe\xa5\xc8\xf2\xed?',2
8.755369645,b'\xe6\xfa\x02*\xd2\xa9.@',b'hN\x97\x89z\x08\xea?',b'\xe5{\x95[\xee\xab\xed?',2
9.602551911,b'\xe4\xb8\xb1ZO\x96.@',b'\x90x\x91\xea\xcb$\xe9?',b'\x11.<Z\xa4\x90\xed?',2
11.036542124,b'z\xd7qi\xbe\xa6.@',b'H\xa09\xc2\x82\x97\xe9?',b'\x04lr\x04\x8f\xa8\xed?',2
11.246630457,b'\xda\xfa\xf7\xe3\xf4N%@',b'\xbf\x0f\xa6-\xb4\xc9\x0f@',b'\xba\x10\xce\x994\x10\xa5?',1
11.289483308,b'?~\xf6hVV.@',b'\x00Y\xdb(r\xa1\xe8?',b"\x0f\x12\xce\n'\xfd\xec?",2
11.415631547,b'2\xa14\x9c\x90\xb5,@',b'\x87\nXl\xa6z\x1c@',b'\xefX:\xfcs6\xe5\xbf',1
11.754780485,b'\xb3D\xfd\x16\xf2>,@',b'\xe2\x9cRH\xf6R\x1c@',b'\xc0\x9a\xcb\xa3Y1\xe4\xbf',1
12.05585828,b'\xeaZP\x15\xd6X.@',b'0\x86\xb9\xdeg\xb3\xe8?',b'\x11\x7f\xe4Z7\x02\xed?',2
12.098197575,b'\x08\xf9\xdf\xe2\x03\x98,@',b'\xfeY\xf0\xbc\xce\x99\x1c@',b'F\x11|ih\x14\xe5\xbf',1
12.312046052,b'\xab\x96>-\x06}.@',b'0\x16\xc5g0a\xe8?',b'\x8a\xcd4\xbcw^\xed?',2
14.739011862,b'\x90\xe6,:\xf2o.@',b'P\xcb\xab\xa2\x927\xe9?',b'\x82>>\xb4\xba.\xed?',2
14.94954188,b'\xd0\x1b\xad\xf1\xa7\xa1,@',b'KFK\r\xf8\xaa\x1c@',b'QO\x85\xbe97\xe5\xbf',1
15.034455047,b'\xef\x9b[*\xba\x86,@',b'\x88\xb4~\x91D3\x1c@',b'\xad\xbdF\xa4q\x84\xe4\xbf',1
15.11952886,b'\x0fr\x97\xc6\xea\xad%@',b'K\xc1\xba\xd1{\xab\x11@',b'\xebZ~\x18\xe6\x84\x99\xbf',1
15.289991694,b'\xc9\xef\x0b\xd2\x9d\xa6%@',b'EN\xed\x17\xa4\xe5\x10@',b'0*\xe6\xae\xea\xb8p\xbf',1
15.375332267,b'^\xdc\xd2\xb9V\xcb,@',b'\xe9\xadz\xccz\xad\x1c@',b']\x1a6\xd7\x12\x80\xe5\xbf',1
15.461900803,b'\xdd\x98\x88\xa8\xfb\xa4%@',b'e\x86\x83\xcd{X\x11@',b'+\xf7v\xfc\xcd\xdf\x88\xbf',1
15.547023913,b',\xc6o<\x0c\x18&@',b'\xd0\x12\xdb\xd1Ui\x13@',b'\xdcy\xe1\xca!\x93\xb7\xbf',1
15.631821062,b'\xb2\xbe\x10\xb4\x01\x1c,@',b'\x85\x82_B\x98\x88\x1c@',b'[}\xb3\xb9\x93\x0c\xe4\xbf',1
15.67523547,b'|\xd9\x0fm\xf1\x19.@',b'X\x80\x14\xa0KQ\xe8?',b'\x01]{\xb0c\x82\xec?',2
15.717808655,b'\xeb\x80S)\xa5\x8f%@',b'\x891\x96W\xf1\xaf\x10@',b'\x8a\xe3\x0c]\xe5\x02|?',1
15.802999506,b'B.\xc5B+\xaf%@',b'\xaa\xf9\xd0=\xb0\x8b\x11@',b'1\xf0\xeb\x1c\x80D\x96\xbf',1
15.889932115,b'\xa2j\xb3\xe1\xf6\x99%@',b'\xe6\x86*]\xb1*\x11@',b'+]\x11\x18\xd1\x9d\x80\xbf',1
15.933774393,b'\xf8\xbd\xa4\xca2\xd4-@',b'\x18\xcf%\xd8h\xb1\xe7?',b'X}\x9f\xa2\xcf\xd6\xeb?',2
15.977297523,b'\x04A\xd6\x82\xf9\x96%@',b'a|D\x99#\xab\x10@',b'"\xae\x1f^A\xf4w?',1
16.064541449,b'\x8f\xe9Vb\xd6\xe8%@',b'!o^\xd6$\xc0\x12@',b'_\xac\xbal\x9b\x1f\xb1\xbf',1
16.150073169,b'\x9c\xc3R\x08\xcd\x80,@',b'r\x81\x04\x080q\x1c@',b'\x9c]O\xfd\x11\xc3\xe4\xbf',1
16.239301983,b'\xe0\x90\x8f\xdd\x8a\xe6+@',b'\x99\x99\x07\xe2\xf82\x1c@',b'\xa76&\xe0\x10^\xe3\xbf',1
16.324929426,b'\xfc\xaf\xad\xcd~\xc2+@',b'\x1f\xf6\x9dg.:\x1c@',b'\xb1X\xedE\xf5\x1d\xe3\xbf',1
16.368106944,b'\x80bT\x81\xfa5.@',b'\xa0\xd9\x17e\xba*\xe7?',b'\x9b\xf6\\\xb3v\xd0\xec?',2
16.412033426,b'\xe2\xa5\xeb\xf6)\xc1%@',b'\xc8=\xb7\xa4\xf5\x01\x12@',b'%\xcf\x06\t\xb8\xc4\xa4\xbf',1
16.456204111,b'H\xc7\x0b\x0c\xc1e.@',b'8X\xa7b`_\xe8?',b'\xe55\xa4\xb0\x0c(\xed?',2
16.500820574,b'\xa9Y\xabY$\xa8%@',b'\xff5\x1c\x95\xe2!\x11@',b'x5\xf09\xd0\xf4\x85\xbf',1
16.586670816,b'\xcd\x8c\xf3\x16\x9f\x8e,@',b'\xe1\x87\x98\x80\x01Q\x1c@',b';\xb8R\xff\xe8\xb5\xe4\xbf',1
16.671589962,b'\x91\xa6K\xe5\xb4\xc8%@',b'\x9f\xba\x9a\xee\x87@\x12@',b'\x90}\xc2\xae4\x8c\xa8\xbf',1
16.758051518,b'\xc9\xe3\x98\xaal\x86,@',b'\xe4\xa7\xce\x08\x9bJ\x1c@',b'\xe3\xa7\xb7*X\xc8\xe4\xbf',1
16.845259368,b'\xc0q\xe6\xd4Z\x8b+@',b'7\x02X\xf43\x12\x1c@',b'0\xb0\x98p\xd4\x92\xe2\xbf',1
16.931211108,b'\xaf\xff\xd2S\xdb\x85,@',b'\xfa-~J\\\x9b\x1c@',b':+<q\xfa\x06\xe5\xbf',1
17.017434183,b'N\xa2\xc5-F\xb7%@',b'\xd5;\xc83\xe1^\x12@',b'\xbc\xd3\xa2\xd7\xbd\xc9\xa7\xbf',1
17.061803331,b'bJt\x93\x96d.@',b'\xe8\x8d\xfam\xf0\xa1\xe9?',b'\xea#\x96\xd9j\n\xed?',2
17.103520702,b'\x11\x9f\xfa\xddZ\xe3,@',b'\xd6\xb7}\n\x0b|\x1c@',b'C\xe4\n\xd5p\x8b\xe5\xbf',1
17.147593999,b'\x12\xa1m\xb9Jn.@',b'p1\x1c\xa1\x91j\xeb?',b'\x9d\x1f\xd6o.\xf2\xec?',2
17.189916536,b'd\x17\x0c\xfc\xb7\xa3%@',b'f\xe6L\xee\xae\xc9\x11@',b'\xca8s\x00m\xfb\x9c\xbf',1
17.23453072,b'\x06\xd0\x94\xd5,\x85.@',b'8|\xa7\xcdY\xb4\xe9?',b'\xab#b\x96\xb7F\xed?',2
17.277063312,b'\x90\xd3B=\xc6\xc7%@',b' >\x95T\xe9(\x12@',b'Z\xea\x9c\xaa\xa4\xab\xa7\xbf',1
17.364316812,b'\x15\x81-\xf2\xb3\xc8%@',b'\xa9\xa7\x0c$\nE\x12@',b'\x17X\x03\x1c\xe6\xf7\xa8\xbf',1
17.408634942,b'\x06J\xc1>|\x8c.@',b'\xa0a!k\xb9o\xe9?',b'\xb4\xf9\xce\x04PG\xed?',2
17.451400941,b'\xbdOE^ \xc3%@',b'"O\x10#9B\x11@',b'\x7f\xca&\xd1\x87\xfb\x94\xbf',1
17.538293069,b'\x12\t\xac\x07o\x8f+@',b'\x9c\xe9\x958\xa2\x03\x1c@',b'\xca+a\xbd=\x94\xe2\xbf',1
17.624308756,b'\x14\x00\xc2\x81\x0b\xc4,@',b')\xed\x9d]\xe0{\x1c@',b'\xac\xce\xc6[\xa5_\xe5\xbf',1
17.710091888,b"f\xc3\xbbJ'\xdd,@",b'\x97\xfb\x8c\x12\x08i\x1c@',b'\x1d\xcek\xa62w\xe5\xbf',1
17.960291574,b'\xea\x8eE\xdf\xad\xa5%@',b'W\x8a\xe0l\xb3\x85\x11@',b'\xfc\xb1V}\xdb\x92\x94\xbf',1
18.04291346,b'Z"!t\xa9m,@',b'\xd8\x991\xf9\x92\x82\x1c@',b'\xf6\x92C\x8dJ\xb0\xe4\xbf',1
18.125805016,b'<M=\xcf\x9c\xae,@',b'\x82\x88\xad\xae|e\x1c@',b'2\xd7\x9c\xcay%\xe5\xbf',1
18.208463015,b'\xb1\x98\xb6\xe9\xd8\x8f%@',b'4\xf8\xeeR\x8e\xd7\x10@',b'\xe6\xeb\x16gZ\xadb?',1
18.291502441,b'\xe0U\xc4zz\xe6%@',b'\xda68\xb9\x88\x00\x13@',b'M\xbf\x9b\xafw\xa3\xb2\xbf',1
18.374050736,b'\xef\xd9\x02\x06\x1a\x1b,@',b'?6\xf4\x1c\xb2\x83\x1c@',b'\xf8\xa5\xab\xa4\x10\xf8\xe3\xbf',1
18.455228014,b'd\x90\x9aY\x10\xb4,@',b'O<t\xee\x10x\x1c@',b'\xd6Yrz:(\xe5\xbf',1
18.53807257,b'\x94\x90\r\xd1\x83t,@',b'\xd4\x1a\x82\xde\xd94\x1c@',b'\xe5\xd3\x81\xc3\xbee\xe4\xbf',1
18.951379844,b'\xf8\xba?\x0c\xd7\xb3,@',b'P6\xfa\xb6\x9d1\x1c@',b'i\xb7@\xe2k\xe4\xe4\xbf',1
19.034312233,b'@\xc6\xa8\xfa\xf4\x9e,@',b'\xaabI\xdf\xcdY\x1c@',b'lu\xc6i\xd3\xdf\xe4\xbf',1
19.117267138,b'\x96\x98\x18\xf9\xf9\xbc%@',b"\xa0\x81GdR'\x12@",b'\xaf\x90\xd7\x12\x9e\x14\xa6\xbf',1
19.199765545,b'$\xd5\xa4\xe2\xfb~%@',b'\xa9\x83\x18\xc8\xea\x0f\x0f@',b'L\xb5!\xe8\xf6j\xa6?',1
19.28165425,b'\x04\x9c\xadD\xc8\xd1%@',b'\x99\x85\xe4m\xe3M\x12@',b'\x19t\xfd\xf1~\xef\xa9\xbf',1
19.363218138,b'N\x98\x9dW\xa7v+@',b'=\xd2\x89/\xc7\xfc\x1b@',b']\xa4d=!\\\xe2\xbf',1
19.445773583,b'\xa5\xb3\x85T\xaf\x86%@',b'G\x08\xe1\x85\x8f<\x10@',b'\x0c\x99\xa1\xb3\x07Y\x96?',1
19.528337343,b'\x17\x9b\x16k\x83R,@',b'-u\xc1\x95\x98.\x1c@',b'\xdctQp\xa3\x19\xe4\xbf',1
19.570118752,b'H+\xbcl,\x92.@',b'\xe8,\x8e\x1b\xbe\x8f\xeb?',b"\xd6'\xe8\x19\x95F\xed?",2
19.65274453,b'\xf7\x82\xbc\xfc\xff,.@',b'0H\xb3\xe2\x86\xe4\xe9?',b'\x97#.\xfd~}\xec?',2
19.734726233,b'\xb5\x8d\xf3B\x9bg.@',b'\x18\xc3\xc9_\xb0\xdf\xea?',b'0\xf3\xba\xd1Z\xeb\xec?',2
19.777759659,b'\xee\xbb\\\xb9\xbd\xa8%@',b'6\xeb\xb29eU\x11@',b'\x02q"\xb1\x056\x92\xbf',1
19.863874661,b')\xa2\n\xb6\x97\xcf%@',b'\xa7\xbc;\x900\x1c\x12@',b'R\xc2@\x1c\x8f\x1b\xa7\xbf',1
19.950896291,b'\x1b\xb1fdm\xff%@',b'\xa3\xed\xf7\xc1\xf1\x07\x13@',b"\x1fu'\xf1\x0b\x1d\xb4\xbf",1
20.081723177,b'\xb1!\x9c\xce\xecw.@',b'\xe8\x12k\xd9\x08\x0b\xeb?',b'\xce\x94\xb5K\x8d\x12\xed?',2
20.124382084,b'\x02\r\xb6v\xc5q,@',b'=\x13\r%\xb1O\x1c@',b'\x88\x06\xca)\xf7z\xe4\xbf',1
20.298803768,b'\x028\xa8x\xdc\xb7%@',b'\x16\x16\xac\xd8.\xf7\x11@',b'\x06s5\xa5\\I\xa3\xbf',1
20.386506138,b'/\x92/v\xe9\xd0%@',b'\x11z\xde\xb3\xe4\xc6\x12@',b'\xb8yb\x05\xa6\x83\xaf\xbf',1
20.474501397,b'\x82d7k8\xa6+@',b'Ia\xf8B9\x01\x1c@',b'\xfe\xb1\xc3J\xc8\xb4\xe2\xbf',1
20.561530509,b'\x94\xa5\xf3\x19a\xc8%@',b'\xe5W\xb7=\xf5$\x12@',b'q\r\xc3\xfb\x9b\xdf\xa6\xbf',1
20.605670564,b'q EP\x9aR.@',b'\xc8\xa6.\xe6\xf0\x18\xeb?',b'\xec\xfd\x0e\xda\x99\xb8\xec?',2
20.649458712,b'M\xe7[\x7f\xa0\xae%@',b'~\x8b\xa0\x89^\x8d\x11@',b'"\xab\x1f\x00\xc0\xd0\x98\xbf',1
20.693196564,b'L\x88\xd9\x9a\xa6H.@',b'00\xd3\xf9\x0b\xa0\xea?',b'\x00o\x8f\x91\n\xa7\xec?',2
20.735542638,b'\xb40W\xf4\xe8\xca,@',b'$\xa1\x8e\x04\xc0y\x1c@',b"\x99'\xa1\x1a\xadY\xe5\xbf",1
20.908923398,b'\xe8\x8a\x8f|\xea\xa3%@',b'\xd7\x8d\xca\x89\xb8\x81\x10@',b'\xb3\xb0\xcdQ\xf1b}?',1
20.995774453,b"'.\x0b\x0b\xfd\xc9%@",b';\x99?tQ\xee\x11@',b'`\x1d\xc7B\xd9\x8c\xa4\xbf',1
21.083522415,b'\x9fW\xd2\xbaC\xad,@',b'\xc3\xbf\xde\x1f\x81(\x1c@',b'\x12\xa4k\x02[\xdb\xe4\xbf',1
21.127246823,b'\xb4\x1b\xb4\x85_-.@',b'(\xe6\x85\x0f\xccW\xe9?',b'\xc9[\xb7\x1b2\x8d\xec?',2
21.170799395,b'V\xdd\x84\xdf\xf0\xc4%@',b'qD P\t\xec\x11@',b'\xbef"\x9e#\xc7\xa3\xbf',1
21.215531396,b'\xd7\x9eM\t\x8bA.@',b'\xb8\xa4Q\xf3>\x8c\xe9?',b'\x15\xcc\xe3>?\xac\xec?',2
21.258009098,b'T\xffR\x1e\xc2\xc7,@',b'J\xcf\xcb{\x1d7\x1c@',b'm]\xce\x05T\x1b\xe5\xbf',1
21.302009507,b'\xf9\xdaa\xf8\xc9\xef-@',b'x\xa7`0\xdc\xc7\xe7?',b'\x80\xf1\x9b\xcdq\x0b\xec?',2
21.344441228,b't\xd2R\x8a\x07\x9d%@',b'\xf7\x87\xc9\xa8;\xaa\x10@',b'\xb0\x83\x94\xf3\x8bmp?',1
21.431738264,b'\xc2(f\xf9\xab\xaf,@',b'Tf\xfb\xff^C\x1c@',b'\x8e\xec\xd40I\xe5\xe4\xbf',1
21.519095653,b'~b-\xa5\xf7\xc6%@',b'\x87c\xaf\x8d\xd3\xfd\x11@',b'\xf7\xa4_\xc1\xa9\x85\xa5\xbf',1
21.692191913,b'.\x1dmW\x0f\xb8%@',b'\x8a\xc3\x8b\xf2\xa0\x8e\x11@',b'\xd27+h\xdd \x9c\xbf',1
21.736365653,b'T\xbb\x8c\xe4\x9ct.@',b'@\xda\x90\xa0\x19q\xeb?',b'#\xa04\x1b\xf5\x03\xed?',2
21.779812023,b'0s\xa5\x04\x97\x94%@',b'\x19\x90\xe0Q\xd4&\x11@',b'\xc1\x90Y\x1dz\x14~\xbf',1
21.823326172,b'<\x96\xa5\x1ew\x13.@',b'H\xfb\xd6\xdbV\x8d\xe7?',b'}\x8b\x9e\xe1p|\xec?',2
21.866409672,b'\x86m0<\xd0\xe1,@',b'X\x91\x04i\x92f\x1c@',b'@\xa7/^\xc7n\xe5\xbf',1
21.953700524,b'\xfa\x04\x12\n\xde\xf1+@',b'.\xc6\x98\xc5cU\x1c@',b'\x08f\xd7\xde\x7fx\xe3\xbf',1
21.997739801,b'^\xfe\xaan#\x8b.@',b'\xe8\x16\x7f\xc0\xd95\xea?',b'>\\\xc0\x88\xce>\xed?',2
22.040620523,b'\x08$u\x87\x92\xa6%@',b'\xeb\xcfO\xb4\xdaa\x11@',b'Q5q\x10\x9c\xa6\x93\xbf',1
22.126325227,b':\xfc\x8bk\xda\xab,@',b'\xbc\xc7\x1e>\x9b0\x1c@',b'\xb7\xcf\x15\xebI\xe0\xe4\xbf',1
22.214894412,b'\xfeV\xb1\xe9\x15\x82,@',b'\x1c:7\x1b\x05^\x1c@',b'}(\xf7\xb1\xd1\xac\xe4\xbf',1
22.258388188,b'|^\xba\xdd\xd5\x7f.@',b'\xe8\x92`\xb4\xf9p\xec?',b'\xde8\xe2\xfb\x94\t\xed?',2
22.302214521,b'\xb0+\xc7\xbdA\xca,@',b'Ru\xe76\xe80\x1c@',b'\x9a\xc6;h\xb7\x1b\xe5\xbf',1
22.388330688,b'r\x8c\x04\xa2\x99\xc5%@',b'\xa73dF\t\xd5\x11@',b"\x1f\x03Eq'\xf9\xa2\xbf",1
22.431993744,b'\xd8U\x10\x9d[\x8e.@',b'\x884\t\x95\xc7\x15\xec?',b'\xe0-\xaf\xa6\xf6,\xed?',2
22.475073096,b'\xd4\xef\x9c.vV,@',b'\xc7\xbf\xa7\x03^I\x1c@',b';\x8bG\x96r:\xe4\xbf',1
22.561698541,b'\xe6\x84\x13\x16\xb6+-@',b'\x87\t\xe2\x9f\x92S\x1c@',b'5`MI|\x05\xe6\xbf',1
22.6475388,b'\x83jl\xf9Gm,@',b'\xdf\xa8&!\xa8L\x1c@',b'\xc95\xa75zr\xe4\xbf',1
22.734807337,b'\xb8\xfd\xd7W\x01\xb3%@',b'E\xd1\xb3S\x89b\x11@',b'\x9dv\xbf\x8f|\xd7\x95\xbf',1
22.821637414,b'\xf6\xba\xaeE&\xba%@',b'q\x98r3\xb3\xd2\x11@',b'\xdf\x1a\xdcI\xf2/\xa1\xbf',1
22.864749265,b'\xfa\x17\xe4\xdc\xf4X.@',b'hx\xda\xbch\xa7\xeb?',b'\xc4K57\xdb\xbd\xec?',2
22.951222559,b'\xefR.\xf4}8.@',b'\xc0\xf3\x87?)\x88\xe9?',b'\xa6\x81\x14Q!\x9d\xec?',2
23.035837317,b'\xf2\xc9y:\x1b\x11.@',b'\x98Kh\xe80\n\xe9?',b'\xb7\x1fkM\x92F\xec?',2
23.078380447,b'\xb2=\x00\xbf\xa6\xd2,@',b'\xe5\xb9\xf7\xb8\xf4+\x1c@',b'\xbe\xd5i2H!\xe5\xbf',1
23.165025947,b'\xa0w\xfd\xc5\x90\xc5%@',b'\x0fp\x84G,\xb7\x11@',b'\x8e\xf4n\x80G\xb8\xa1\xbf',1
23.209611799,b'\xd6\x98d;\x0ce.@',b'\xa8\xf4#\x04\x13\xb4\xea?',b'\xf1\x0c\x0c\xf5\x05\xe6\xec?',2
23.252200057,b"'\xb3\x81\xb8\xf1\x9f-@",b'\xb8\x83\xf8\xb9\xc7\x19\x1c@',b'5\xe2\xfd\xb8\x94\x03\xe7\xbf',1
23.337459054,b'GM>\xd33`%@',b'\xbd\xe0\x93\x92<\xd0\x0e@',b'\xb4\xd1\xc4\xa0]\x95\xab?',1
23.381211388,b'\xa1\xca\xf6\xa9\xc1\xca-@',b'0\x0b\x8e\xff`\xdd\xe6?',b'xRU75\xdc\xeb?',2
23.466650224,b'\x10<\xa8\x9f\x8dg.@',b'\xd8\xee\xdb\xea\x83=\xea?',b'\x04;1f\xe6\xee\xec?',2
23.510083742,b'\x0b\xb3\xa5\x08\x1f\x97%@',b']\x8b\x84UB\xb4\x10@',b'\xffZ\x9b\x07\x95\x0cp?',1
23.597212316,b'z-\xc5x\x08z,@',b'V-\x8cw}K\x1c@',b'|\x14`P\xd7\x87\xe4\xbf',1
23.684096778,b'lH\xad]\xb7\xb6%@',b'[\xef\xa2\xa1:\xb2\x11@',b'|g\xe4(3\xe9\x9e\xbf',1
23.770394964,b'\xe7\xa3T\xd8\xc5\x7f%@',b'h\xff\xcdJw\xd9\x0f@',b'i\xebqy\xdb\xc6\x9f?',1
23.94409052,b'vo\xf4a\xce\x8c%@',b'\xcb1p\xfd\xf1\xe9\x10@',b'k\x85\xaf\xc91KD?',1
24.031808483,b'3rq\xf2\xffz%@',b'\xcd\xc5\xbb\xfc@@\x0f@',b'\xfa\xfcC\xd1\xbd\x18\xa5?',1
24.075974038,b'\xb8\xee\xd3n\xf0\xfc-@',b'\x08\xdcc\xd8\xc5\xf3\xe6?',b'\x08\x8f\x91\xc0\x89`\xec?',2
24.119551944,b'\xa2\x16\x8e$f\x95%@',b'\xb5\xdc\t\r\xea\x93\x10@',b'C\x93\xfbaE\xd0\x80?',1
24.163974017,b'\xe0\x83\x8ct\xcb\xa7.@',b'\xe8\xbdV\xf9\x0f\xb0\xea?',b'\xc3s\x92\xd9\xc0\x8b\xed?',2
24.207206981,b'r\x05uGJJ-@',b'\xe5\xacB\x88\xb8{\x1c@',b';\xd8\x1e\t\x14t\xe6\xbf',1
24.295994924,b'\x84\xdb\xa5\xfc\x8bB-@',b'p\x90E\xf5\x15\x90\x1c@',b'\xe1Y5N\xbdw\xe6\xbf',1
24.340061795,b'Lm\xb4\x9f7#.@',b'\x10\x10\xc2\x97\xb8\xe6\xe6?',b"'\xfd\x1b\xf2\r\xac\xec?",2
24.468703221,b'\x83+\r\xb1\xce\x89%@',b'G\xef\xbe\xa0/i\x10@',b'H\xcd!J\xb7\x0b\x8a?',1
24.556409925,b'd\x8f\xf1\xd6\xfb\xa4%@',b'\x14\xab\x0b\x04\xdc\xb6\x11@',b'\xce\xd8(\x10Lo\x9b\xbf',1
24.644006703,b'\x12/\x84\x81\x98\xcc%@',b'\xaf\xf4\xaf\xbdc\xfa\x11@',b'-q\xadb\xf7\xfa\xa3\xbf',1
